ID,NAME,DESKV,LINE_TYPE,PNP,INSTALL_DATE,LENGTH,ALT_NAME_1,ALT_NUM_1,ALT_NUM_2,LINE_USAGE,OPCO_1_NAME,OPCO_1_EAS_NUMBER,STATUS,OWNING_COMPANY,PCT_AEP_OWNERSHIP,OBJECTID,NOTES,DOCUMENT,GLOBALID,ET_CREATOR,ET_CREATED,ET_EDITOR,ET_EDITED,LOCATION_Length,LOCATION
22426286,Grand Saline - Quitman,69 kV,Line,"J-214, J-214-1,J-214-2, J-214-3","December 31, 1964",132683.91,,214B,,,Southwestern Electric Power (TX,TLN194:0214B,In service,AEP - SEP TX,100,292078,,,{F4AB0B7B-BFF3-4410-BEF2-11A7BB6286E6},,,,"February 6, 2015",47811.56509209557,
22426287,Beckville - Poynter,69 kV,Line,J-215-2,,120089.96,,215,,,Southwestern Electric Power (TX,TLN194:00215,In service,AEP - SEP TX,100,292094,,,{97ADB10B-E48A-44FF-8404-324A0E2BE183},,,S275760,"April 24, 2017",43262.67569300067,
22426288,Beckville - Rock Hill,69 kV,Line,J-215,,21514.97,,215A,,,Southwestern Electric Power (TX,TLN194:0215A,In service,AEP - SEP TX,100,292110,,,{B79C2ABF-4912-44D9-B0AF-3C647B5A1F14},,,,"February 6, 2015",7725.854200402748,
22426291,Northwest Henderson - Poynter,138 kV,Line,J-215-2A to J-215-2D,"January 31, 2014",17619.73,,215D,,,Southwestern Electric Power (TX,TLN194:0215D,In service,AEP - SEP TX,100,292142,"Rebuild with 138kV capable, still operates @69kV, in service Jun 2014",,{CF914062-A55B-413B-9183-1E3E643A1754},,,,"February 6, 2015",6362.308473889253,
22426295,Hughes Springs - Linden,69 kV,Line,J-201,"December 31, 1969",83255.51,,201A,,,Southwestern Electric Power (TX,TLN194:0201A,In service,AEP - SEP TX,100,292190,,,{3D8D8C55-E0FD-45C2-8302-A15A7B3853B2},,,,"February 6, 2015",30054.37776624436,
22426297,Lone Star Power Plant - Lone Star South,69 kV,Line,"J-216-2 , 220-1-01","December 31, 1969",9921.91,,216C,,,Southwestern Electric Power (TX,TLN194:0216C,In service,AEP - SEP TX,100,292222,,,{178954F5-12B9-4A11-A056-CA7F8E4B2FBB},,,S276934,"March 6, 2019",2155.0900422441114,
22426303,Petty - Pittsburg,138 kV,Line,J-218,"December 31, 1925",48219.8,,218B,,,Southwestern Electric Power (TX,TLN194:0218B,In service,AEP - SEP TX,100,292286,,,{678EB74E-7105-4D1C-9415-E93701DA367D},,,,"February 6, 2015",17497.76419847445,
22426304,Pittsburg Steel Tap,69 kV,Tap,J-218-3,"December 31, 1975",8795.11,,218C,,,Southwestern Electric Power (TX,TLN194:0218C,In service,AEP - SEP TX,100,292302,,,{D99AC8B8-5EFD-40CD-A5B3-C12F3AFD01CF},,,,"February 6, 2015",3175.3322178598555,
22426308,Southeast Longview - Whitney,69 kV,Line,"J-219-1, J-219-4","December 31, 1950",17037.78,,219C,,,Southwestern Electric Power (TX,TLN194:0219C,In service,AEP - SEP TX,100,292334,,,{6B8B42A0-6CFA-4D54-B15C-B3CCEC0D5DDE},,,,"February 6, 2015",6126.465517096436,
22426309,Lone Star South - Pittsburg,138 kV,Line,J-220-1,"December 31, 1953",89472.86,,220,,,Southwestern Electric Power (TX,TLN194:00220,In service,AEP - SEP TX,100,292350,,,{B29F3B73-A11A-429B-B71A-38A315D95D7F},,,S276934,"March 6, 2019",33758.954643818935,
71414,Carthage - Rock Hill,138 kV,Line,502-1163-26,"June 12, 2014",60318.64,,221,,,Southwestern Electric Power (TX,TLN194:00221,In service,AEP - SEP TX,100,292366,Rebuilt for June 2014 to 138kV specifications,,{5EDFB5DE-63EE-4C2E-9694-F9F862E9A0FA},,,,"February 6, 2015",21791.803371647976,
22426311,Lake Lamond - Longview Heights,69 kV,Line,"J-222-1 , J-222-2","December 31, 1963",37846.41,,222,,,Southwestern Electric Power (TX,TLN194:00222,In service,AEP - SEP TX,100,292382,Magnolia Street relocation for road construction in 2015,,{DCCD63D3-34C3-4C02-B50D-DD8F9187750D},,,S256660,"December 14, 2015",13692.937722874186,
22426314,Karnack Switching Tap,69 kV,Tap,J-205-4,"December 31, 1941",8978.04,,225A,,,Southwestern Electric Power (TX,TLN194:0225A,In service,AEP - SEP TX,100,292414,,,{792B113C-EA2B-45DC-902E-92F92117F4B5},,,,"February 6, 2015",3232.633633825864,
22426315,Midvalley Pipeline Tap,69 kV,Tap,J-225-1,"December 31, 1974",23714.03,,225B,,,Southwestern Electric Power (TX,TLN194:0225B,In service,AEP - SEP TX,100,292430,,,{5B1BE58D-C06B-491A-BBAA-671026E3608F},,,,"February 6, 2015",8528.011625736087,
22426317,Bann - Texarkana Plant (retire in 2001),69 kV,Line,"J-227, J-213-8","December 31, 1951",1254.06,,165,SEPTL227,,Southwestern Electric Power (TX,TLN194:00227,In service,AEP - SEP TX,100,292446,,,{1C1CA6AE-B11F-4640-96F7-1B0A7447BEE7},,,,"February 6, 2015",457.020939486126,
22426318,Bann - North New Boston,138 kV,Line,J-228,"December 31, 1964",98212.46,,228,,,Southwestern Electric Power (TX,TLN194:00228,In service,AEP - SEP TX,100,292462,,,{AE0DF666-5B82-46A3-8B9A-6A75FBCF43AE},,,S276934,"January 30, 2019",35709.13307876225,
22426319,Ferndale Lake Tap,69 kV,Tap,J-229-1,"December 31, 1967",15739.67,,229,,,Southwestern Electric Power (TX,TLN194:00229A,In service,AEP - SEP TX,100,292478,,,{B281C216-EEEB-49B0-B918-4B37736CDC9F},,,S284690,"March 12, 2018",5702.62652140264,
22426320,Pittsburg - Winnsboro 69kV,69 kV,Line,J-229,"December 31, 1965",99983.37,,229A,,,Southwestern Electric Power (TX,TLN194:0229,In service,AEP - SEP TX,100,292494,,,{4733C0C8-9CDA-4886-9BF7-2EB8F05FD6AF},,,S142161,"April 7, 2016",36097.30032495503,
22426322,Evenside - Poynter,69 kV,Line,J-231,"December 31, 1967",19334.27,,231,,,Southwestern Electric Power (TX,TLN194:00231,In service,AEP - SEP TX,100,292526,,,{CC0B9EB8-8B2D-49FC-9968-1EF536AAFFD1},,,,"February 6, 2015",6921.320118234438,
22426323,Evenside - Northwest Henderson,138 kV,Line,J-233,"December 31, 1970",33797.56,,373,,,Southwestern Electric Power (TX,TLN194:00373,In service,AEP - SEP TX,100,292542,,,{329BEB9A-E63D-41CC-A981-30D2921C201D},,,S284690,"July 10, 2018",12199.384621700926,
22426324,Northwest Texarkana - Sugar Hill (TX),138 kV,Line,J-235,"December 31, 1981",55876.81,,235,,,Southwestern Electric Power (TX,TLN194:00235,In service,AEP - SEP TX,100,292558,,,{E06CA95E-9BDA-4100-9A6D-9D4A589DC983},,,,"February 6, 2015",20333.37440165138,
22426326,Harrison Road - Knox Lee,138 kV,Line,J-237,"December 31, 1972",80642.29000000001,,237,,,Southwestern Electric Power (TX,TLN194:00237,In service,AEP - SEP TX,100,292574,,,{1ACC12C7-05E0-4A6A-B47C-0D7D98FB604F},,,,"February 6, 2015",28946.65956564525,
22426327,Harrison Road - Perdue,138 kV,Line,"J-237, J-237-1, J-237-3","December 31, 1972",109840.47,,237A,,,Southwestern Electric Power (TX,TLN194:0237A,In service,AEP - SEP TX,100,292590,,,{738596A1-F5F0-4D35-9769-A9BF45111676},,,S276934,"November 7, 2018",39477.269617515936,
22426330,Knox Lee - Northwest Henderson,138 kV,Line,J-239-2,"December 31, 1969",99166.69,,239,,,Southwestern Electric Power (TX,TLN194:00239,In service,AEP - SEP TX,100,292622,,,{E15217B8-D42B-40F3-955E-481E109C73D9},,,,"February 6, 2015",35557.93478245262,
22426334,Bann - Northwest Texarkana,138 kV,Line,,"December 31, 1941",17675.53,,241B,,,Southwestern Electric Power (TX,TLN194:0241B,In service,AEP - SEP TX,100,292654,"Rebuild in 2008, Nash cut-in 05/2012",,{2DD8A654-ED3A-47D3-8087-56B0668894D3},,,,"February 6, 2015",6442.6180339495795,
22426338,Knox Lee - Overton,138 kV,Line,J-241,"December 31, 1941",126035.79000000001,,241F,,,Southwestern Electric Power (TX,TLN194:0241F,In service,AEP - SEP TX,100,292702,,,{64738C8E-4873-4084-B95F-43B2D3B4075E},,,,"February 6, 2015",45135.29712463587,
22426339,Knox Lee - Pirkey,138 kV,Line,J-241-1,"December 31, 1941",72516.8,,241G,,,Southwestern Electric Power (TX,TLN194:0241G,In service,AEP - SEP TX,100,292718,,,{8C8086F2-06C7-4F88-AA4A-77E7BC6E4EB5},,,S276934,"June 5, 2018",26018.854908692716,
22426342,Eastex Switching Station - North Texas Eastman #1,138 kV,Line,J-243-1,"December 31, 1978",6011.9400000000005,,243A1,,,Southwestern Electric Power (TX,TLN194:243A1,In service,AEP - SEP TX,100,292734,,,{91548EF4-9C14-4B85-9524-A712623890C9},,,,"February 6, 2015",2158.029396989262,
22426343,Eastex Switching Station - South Texas Eastman,138 kV,Line,J-243-1,"December 31, 1980",4852.6,,243A2,,,Southwestern Electric Power (TX,TLN194:243A2,In service,AEP - SEP TX,100,292750,,,{54F721C7-AD85-42A6-ABE9-D2D3423D669D},,,,"February 6, 2015",1740.472559770333,
22426344,Eastex Switching Station - North Texas Eastman #2,138 kV,Line,J-243-1,"December 31, 1978",4716.2300000000005,,243B,,,Southwestern Electric Power (TX,TLN194:0243B,In service,AEP - SEP TX,100,292766,,,{B6D1D47C-5A8E-4BD5-A93D-726ED1401017},,,,"February 6, 2015",1691.6226658565242,
22426345,Eastex Switching Station - Whitney,138 kV,Line,J-243-1,"December 31, 1950",17835.23,,243C,,,Southwestern Electric Power (TX,TLN194:0243C,In service,AEP - SEP TX,100,292782,,,{665F29AE-0D7B-4C84-A6C0-7B5455030000},,,,"February 6, 2015",6416.607408894788,
22426346,Knox Lee - South Texas Eastman,138 kV,Line,J-243-1,"December 31, 1950",34563.65,,243D,,,Southwestern Electric Power (TX,TLN194:0243D,In service,AEP - SEP TX,100,292798,,,{58473E6E-4EE8-4078-9C7E-9A4DAB17B64B},,,,"February 6, 2015",12403.136637924513,
22426348,Pirkey - Whitney,138 kV,Line,J-243,"December 31, 1946",72032.25,,243F,,,Southwestern Electric Power (TX,TLN194:0243F,In service,AEP - SEP TX,100,292814,,,{7526BC12-39D0-488C-9E0B-6428D6B93236},,,,"February 6, 2015",25826.843959540205,
22426349,Longwood - Scottsville (LA),138 kV,Line,J-244,"December 31, 1966",16453.91,,336,,,Southwestern Electric Power (LA),TLN194:00336,In service,AEP - SEP non-TX,100,292830,,,{671D952B-FB7F-4E00-B5CC-ADF68A666547},,,,"February 6, 2015",5911.960545055729,
22426350,Pirkey - Scottsville,138 kV,Line,"J-241-2 , J-241-1, J-244","December 31, 1941",97234.61,,244A,,,Southwestern Electric Power (TX,TLN194:0244A,In service,AEP - SEP TX,100,292846,,,{B746A3A4-3A3D-46F1-8FED-B1177E2401E0},,,S276934,"June 18, 2018",34925.61844653003,
22426351,Knox Lee - Rock Hill,138 kV,Line,"J-245, J-245-2","December 31, 1953",78996.64,,245,,,Southwestern Electric Power (TX,TLN194:00245,In service,AEP - SEP TX,100,292862,,,{86FA45F9-D66A-445F-BAE0-71AA50677467},,,S276934,"July 20, 2018",28519.29056101492,
22426354,North New Boston - Wilkes,138 kV,Line,J-246-2,"December 31, 1959",246355.49,,246A,,,Southwestern Electric Power (TX,TLN194:0246A,In service,AEP - SEP TX,100,292894,,,{B83D878D-79B7-492B-9575-F13BA2F3DCD7},,,S281766,"November 28, 2017",90020.80838934815,
22426355,West Atlanta - Wilkes,138 kV,Line,"J-247, J-241-2","December 31, 1959",168642.43,,247,,,Southwestern Electric Power (TX,TLN194:00247,In service,AEP - SEP TX,100,292910,,,{EA63C72D-47E1-4944-AE5F-A5BA951B6651},,,,"February 6, 2015",60966.24395947066,
22426356,Lone Star South - Wilkes,138 kV,Line,J-248,"December 31, 1962",58223.25,,248,,,Southwestern Electric Power (TX,TLN194:00248,In service,AEP - SEP TX,100,292926,,,{E3B98ACC-6D73-47B5-90C0-41FCE1ED2F07},,,S276934,"March 6, 2019",21002.921359326083,
22426357,Diana - Lone Star South,138 kV,Line,J-249,"December 31, 1950",66800.64,,249,,,Southwestern Electric Power (TX,TLN194:00249,In service,AEP - SEP TX,100,292942,,,{F9B0E6DB-255E-4DB0-A110-0EA0B45740EF},,,,"February 6, 2015",24160.418541709285,
22426358,Diana - Pliler Road,138 kV,Line,"J-249 ,  J-249-2 ,  J-249-3","December 31, 1950",93189.99,,249A,,,Southwestern Electric Power (TX,TLN194:0249A,In service,AEP - SEP TX,100,292958,,,{31B62DB2-B28C-4A57-8115-9F39C0AD747F},,,S275760,"August 10, 2017",33586.63799360724,
22426360,Pliler Road - Whitney,138 kV,Line,"J-249 , J-249-1","December 31, 1950",43653.72,,249C,,,Southwestern Electric Power (TX,TLN194:0249C,In service,AEP - SEP TX,100,292990,,,{4294257B-DD6D-48CC-9DE3-9BA6EF14308D},,,,"February 6, 2015",15927.722581362864,
22426361,Petty - Wilkes,138 kV,Line,J-250,"December 31, 1967",181539.01,,250,,,Southwestern Electric Power (TX,TLN194:00250,In service,AEP - SEP TX,100,293006,,,{84F5E40C-E9FC-4C78-8E13-A1C2CAD148A5},,,,"February 6, 2015",65659.27804750463,
293070,Lydia - Northwest Texarkana,345 kV,Line,J-270,"December 31, 1975",169332.37,,270,,,Southwestern Electric Power (TX,TLN194:00270,In service,AEP - SEP TX,100,293070,,,{EF252BEC-C9A7-4F2E-AA0D-4ADCA47B313B},,,S281766,"July 19, 2018",60231.34699570712,
22426368,Lydia - Valliant (SWEPCO),345 kV,Line,J-271-3,"December 31, 1970",119963.83,,271A,,,Southwestern Electric Power (TX,TLN194:0271A,In service,AEP - SEP TX,100,293086,,,{824F3CCE-3184-45C8-A351-86F6559A48FE},,,S256660,"January 21, 2016",43812.72346531876,
22426369,Welsh - Wilkes,345 kV,Line,"J-271-4 , J-271-3","December 31, 1970",162585.67,,271B,,,Southwestern Electric Power (TX,TLN194:0271B,In service,AEP - SEP TX,100,293102,,,{36A85730-5A7D-404E-BBAA-92C314BD72D2},,,,"February 6, 2015",58860.425733407996,
22426374,Diana - Pirkey,345 kV,Line,J-273-1,"December 31, 1977",131299.64,,273B,,,Southwestern Electric Power (TX,TLN194:0273B,In service,AEP - SEP TX,100,293166,,,{68D1F916-85E5-4EBB-9CA7-5CC0785B5C61},,,,"February 6, 2015",47295.36358288382,
293198,Northwest Texarkana - Welsh,345 kV,Line,J-274,"December 31, 1978",280970.71,,274A,,,Southwestern Electric Power (TX,TLN194:0274A,In service,AEP - SEP TX,100,293198,,,{7563C2A6-A35E-48AE-B9CF-5A1296D0FB90},,,S281766,"February 5, 2018",102488.10277520116,
22426379,Eastex Switching Station - Harrison Road,138 kV,Line,,,51858.12,,277,,,Southwestern Electric Power (TX,TLN194:00277,In service,AEP - SEP TX,100,293214,,,{72A65ADB-B479-47B5-ABB2-77D005E6BC54},,,,"February 6, 2015",18622.167888854965,
22426380,Diana - Lake Lamond,138 kV,Line,J-278,"December 31, 1998",119475.75,,278,,,Southwestern Electric Power (TX,TLN194:00278,In service,AEP - SEP TX,100,293230,,,{B89FC360-0751-4FFA-AF5E-408B864B5A3B},,,,"February 6, 2015",43044.02708286614,
22426390,Kiamichi Pump Tap,69 kV,Tap,,,19159.45,,66-119A,,,Public Service of Oklahoma,TLN114:0119A,In service,AEP - PSO,100,293278,,,{28E6593F-9772-4D21-AA6B-31207D55F319},,,,"February 6, 2015",7024.054839451333,
22426402,Ogden Martin Tap,69 kV,Line,66-131B,"December 31, 1987",3564.78,,66-131B,,,Public Service of Oklahoma,TLN114:0131B,In service,AEP - PSO,100,293310,,,{C864E9F5-3159-408A-A597-5614EA12A424},,,S276934,"July 27, 2018",1341.9671447953537,
22426409,Afton Continental Pipeline Tap,69 kV,Line,66-146A,"December 31, 1987",6126.56,,66-146A,,,Public Service of Oklahoma,TLN114:0146A,In service,AEP - PSO,100,293342,,,{B4877BE3-B9B6-43BA-B1E2-CD58655426BE},,,,"February 6, 2015",2322.544686060518,
22426414,Zunis Tap South,138 kV,Tap,81-520A,"December 31, 1955",18289.73,,81-520A,,,Public Service of Oklahoma,TLN114:0520A,In service,AEP - PSO,100,293374,Strs 1/9 -2/2 relocated in 2014 for Zunis Tap Relocation,,{70BC9792-27DD-452C-B04B-0D3C751DB810},,,S281088,"February 12, 2018",6915.362125757526,
22426415,Fulton Tap,138 kV,Line,81-501B,"December 31, 1974",4847.52,,81-501B,,,Public Service of Oklahoma,TLN114:0501B,In service,AEP - PSO,100,293390,,,{9FE8D28C-1CFF-42DA-9374-905221199C92},,,S281088,"February 12, 2018",1787.3097132186894,
22426430,Warren Medical Center Tap,138 kV,Tap,81-513A,"December 31, 1973",16015.91,,513A,,,Public Service of Oklahoma,TLN114:0513A,In service,AEP - PSO,100,293438,,,{DA304B4D-65C2-4836-9DA5-4B2CE40D0E91},,,,"February 6, 2015",6045.1437134819025,
22426431,Oral Roberts Tap,138 kV,Line,81-513B,"December 31, 1976",6325.63,,81-513B,,,Public Service of Oklahoma,TLN114:0513B,In service,AEP - PSO,100,293454,,,{713157B4-E6F2-46C3-A9AB-37502EC37620},,,S281088,"November 8, 2018",2387.8929148726543,
22426439,Denver Tap,138 kV,Line,81-518B,"December 31, 1974",10987.43,,81-518B,,,Public Service of Oklahoma,TLN114:0518B,In service,AEP - PSO,100,293486,7 structures near I-244 relocated in 2014 for City of Tulsa,,{F63DC99B-F418-478C-8F53-1D24352D2B47},,,S281088,"November 2, 2018",4158.2362506904865,
293518,Carson Tap South,138 kV,Line,81-808A,"December 31, 1976",14167.42,,808A,,,Public Service of Oklahoma,TLN114:0808A,In service,AEP - PSO,100,293518,,,{C96677AF-44D4-41AA-A344-0D4E9168E213},,,S281088,"November 7, 2018",5357.142426969922,
22426449,Kenosha Tap,138 kV,Line,81-501A,"December 31, 1960",26338.2,,81-501A,,,Public Service of Oklahoma,TLN114:0525B,In service,AEP - PSO,100,293534,,,{2298BF69-C8D1-434D-905E-3E19B527B4E1},,,S281088,"November 6, 2018",9917.903592368506,
22426450,Catoosa - Maid,138 kV,Line,81-526,"December 31, 1988",132370,,81-526,,,Public Service of Oklahoma,TLN114:0526,In service,AEP - PSO,100,293550,,,{4097933A-D70E-40EE-9E6B-34E07F96283C},,,S276934,"September 28, 2018",49642.6864098469,
22426451,Inola Tap,138 kV,Line,81-526A,"December 31, 1975",10644.77,,81-526A,,,Public Service of Oklahoma,TLN114:0526A,In service,AEP - PSO,100,293566,,,{3C5F57F9-8EF5-4203-A738-998B217A62C6},,,,"February 6, 2015",4008.665706061556,
22426490,Broken Bow Tap,138 kV,Line,81-561A,"December 31, 1993",12428.2,,81-561A,,,Public Service of Oklahoma,TLN114:0561A,In service,AEP - PSO,100,293710,,,{265F9C8B-BA03-453B-A46B-5E124DF02BFA},,,,"February 6, 2015",4565.345681560505,
22426535,Broken Arrow North Tap No. 2,138 kV,Line,,"December 31, 1965",21077.260000000002,,81-838A,,,Public Service of Oklahoma,TLN114:0838A,In service,AEP - PSO,100,293918,,,{F4005374-2BB0-4DE9-B722-E3B52CAA07CF},,,S276934,"July 6, 2018",7919.88616229424,
22426539,Southern Hills Tap,138 kV,Tap,81-809B,"December 31, 1982",5805.57,,81-809B,,,Public Service of Oklahoma,TLN114:0809B,In service,AEP - PSO,100,293934,,,{8485DB26-A727-4626-BFD2-D4D8629306CD},,,,"February 6, 2015",2191.8836964673814,
22426544,West Edison Tap,138 kV,Line,81-811A,"December 31, 1965",18321.010000000002,,81-811A,,,Public Service of Oklahoma,TLN114:0811A,In service,AEP - PSO,100,293950,,,{6B428A3D-189E-4AC6-B61B-308F9D7277BF},,,S276934,"September 20, 2018",6900.1891309413695,
22426546,Oaks Tap,138 kV,Line,81-812A,"December 31, 1981",12899.69,,81-812A,,,Public Service of Oklahoma,TLN114:0812A,In service,AEP - PSO,100,293966,,,{6FACC383-435C-4B90-B53A-A44E95B090FE},,,S276934,"November 5, 2018",4872.598809638175,
22426549,Owasso Tap,138 kV,Line,81-814A,"December 31, 1981",3269.07,,81-814A,,,Public Service of Oklahoma,TLN114:0814A,In service,AEP - PSO,100,293982,,,{70B1C147-51D0-4357-8944-6874A246236D},,,S256660,"July 30, 2015",1015.4494954159174,
22426578,Dawson Tap,138 kV,Tap,52888-4,"December 31, 1965",12663.35,,81-838C,,,Public Service of Oklahoma,TLN114:0838C,In service,AEP - PSO,100,294046,1/1-1/3 relocated in 2015 for QuikTrip construction,,{85F3089B-B4AA-4189-B63D-817B9E5C672A},,,S256660,"September 24, 2015",4788.389848813103,
294078,Yale & Archer Tap,138 kV,Line,81-846C,"December 31, 1967",19562.95,,81-846C,,,Public Service of Oklahoma,TLN114:0846C,In service,AEP - PSO,100,294078,,,{7489EA0C-A8F5-40FF-85A7-F10221C1E183},,,S281088,"November 6, 2018",7393.341904366305,
22426591,Kelco - Okmulgee,138 kV,Line,81-849,"December 31, 2001",12181.64,,81 - 849,,,Public Service of Oklahoma,TLN114:0849,In service,AEP - PSO,100,294110,,,{A5327E37-1C6E-4652-A667-DCDD91E89CA0},,,S276934,"September 27, 2018",4556.829115206025,
22451147,Army Ammo Tap,69 kV,Tap,,,12475.15,,66-117B,,,Public Service of Oklahoma,TLN114:0117B,In service,AEP - PSO,100,295422,,,{FDE3B309-A281-4272-85A8-A33D2F67A8D2},,,S281088,"January 23, 2019",4607.632967505208,
295438,Valliant Weyco No. 2 Tap,138 kV,Tap,81-507A,"December 31, 1990",2255.86,,81-507A,,,Public Service of Oklahoma,TLN114:0507A,In service,AEP - PSO,100,295438,,,{277AA4AA-B5E0-4ADD-9231-4A78DCA9FD3E},,,S281766,"October 26, 2018",829.883283240515,
22454340,Wilburton Transok Tap,138 kV,Tap,81-835A,"December 31, 1996",8480.54,,81-835A,,,Public Service of Oklahoma,TLN114:0835A,In service,AEP - PSO,100,295454,,,{2679DF9C-05CB-443D-85CF-F6E2787F5D1C},,,,"February 6, 2015",3151.673069824181,
295662,Valliant  - Weyco ,138 kV,Line,81-507,"December 31, 1970",20731.53,,81-507,,,Public Service of Oklahoma,TLN114:0507,In service,AEP - PSO,100,295662,,,{8C531DE1-7533-431A-879C-4227AD068987},,,S281766,"October 26, 2018",7619.713849059938,
22568148,Valley Timbers Tap,69 kV,Line,,,2128.2,,66-130C,,,Public Service of Oklahoma,TLN114:67130,In service,AEP - PSO,100,295694,,,{EC348C99-50B9-4309-AAA8-9683A55682CB},,,S281088,"January 29, 2019",784.6252983791776,
22700869,Oneta - Calpine (North),345 kV,Line,P924P1,"October 30, 2001",709.66,,90-924,,,Public Service of Oklahoma,TLN114:0924,In service,AEP - PSO,100,296062,,,{E4BB186B-05B6-4319-B348-44302D5D45F4},,,,"February 6, 2015",266.7281131010311,
22700970,Oneta - Calpine (South),345 kV,Line,P925P1,"October 30, 2001",691.67,,90-925,,,Public Service of Oklahoma,TLN114:0925,In service,AEP - PSO,100,296078,,,{7061F387-CD9E-4A74-B322-D1A3FF7E6173},,,,"February 6, 2015",259.93085593280875,
22701070,Calpine - Calpine (East),345 kV,Line,,,914.41,,,,,non AEP,,In service,other,100,296094,,,{93FE78F1-197E-4A3C-9205-C9F85E0FB5E2},,,,"February 6, 2015",344.1903475118121,
296110,Sand Springs - Sheffield Steel,138 kV,Line,,,4102.08,,81-813,,,Public Service of Oklahoma,TLN114:0813,In service,AEP - PSO,100,296110,,,{FCB5FE8F-5264-49BF-AD2A-947D0DB20959},,,S281766,"March 27, 2018",1547.3153054822712,
22702373,Riverside Switchyard - Cogentrix Switchyard,345 kV,Line,90-923,"December 31, 2000",5300.16,,90-923,,,Public Service of Oklahoma,TLN114:00923,In service,AEP - PSO,100,296142,,,{A00363DF-E431-424B-9F28-614BA182FFB1},,,,"February 6, 2015",1994.6009089642832,
22738423,Whirlpool Tap 1,138 kV,Line,81-829A,"December 31, 1994",2664.03,,81-829A,,,Public Service of Oklahoma,TLN114:0548A,In service,AEP - PSO,100,296270,,,{E892CB66-D397-40C3-A8AC-CD4226348058},,,S276934,"August 30, 2018",1091.7669601247255,
22738817,Bartlesville Comanche -  Mound Road,138 kV,Line,81-844,"December 31, 1966",15364.52,,81-844,,,Public Service of Oklahoma,TLN114:0844,In service,AEP - PSO,100,296286,,,{F25FF9DA-7E72-472D-A4D0-13CAF4C01AE9},,,S281766,"March 22, 2018",5839.82285942789,
22740043,GRDA Tap - Explorer Pipeline Pump Station,69 kV,Tap,66-146,"December 31, 1970",16773.98,,66-146,,,Public Service of Oklahoma,TLN114:0146,In service,AEP - PSO,100,296302,,,{CE2B4FF9-4EFD-4FDC-8E8D-50EA26A5CAB4},,,S281766,"November 2, 2018",6381.349392415639,
22742695,Lone Star Tap,138 kV,Tap,,,871.02,,81-824A,,,Public Service of Oklahoma,TLN114:0824A,In service,AEP - PSO,100,296318,,,{7F8CB5B9-89EF-455E-95B1-2696F69234AE},,,S281766,"April 4, 2018",328.48275487714045,
22747468,Tulsa North 345 - GRDA #1,345 kV,Line,99-910,"December 31, 1974",69634.08,,90-910,,,Public Service of Oklahoma,TLN114:0910,In service,AEP - PSO,100,296334,,,{E857DDEF-2B96-42D3-9044-10FD1B225CB5},,,S276934,"September 28, 2018",26227.590724673555,
22754414,Sand Springs - Tulsa Power Station,138 kV,Line,81-808,"December 31, 1953",42033.94,,81-808,,,Public Service of Oklahoma,TLN114:00808,In service,AEP - PSO,100,296350,,,{1F0E258A-E92E-452E-BAA8-B7118FD3183B},,,S276934,"January 23, 2019",16259.530213917534,
22756995,Arkansas River Tap,138 kV,Tap,,,15090.83,,81-553C,,,Public Service of Oklahoma,TLN114:0553C,In service,AEP - PSO,100,296366,,,{C6544615-3094-41E8-9C04-9DF51DF77B4C},,,,"February 6, 2015",5691.155500357685,
22757936,Kimberly Clark - Bixby 111th Street,138 kV,Line,81-551,"December 31, 1987",28502.77,,81-551,,,Public Service of Oklahoma,TLN114:00551,In service,AEP - PSO,100,296382,,,{6A34B4DE-4FF2-474F-8E67-9F27800D03FA},,,S281088,"March 22, 2018",10727.821388789514,
22759196,Riverside - Kimberly Clark,138 kV,Line,81-544,"December 31, 1986",16020.31,,81-544,,,Public Service of Oklahoma,TLN114:0544,In service,AEP - PSO,100,296398,,,{7B8CDEB3-5D71-420B-B34C-FEFDE0BC807E},,,S281088,"March 22, 2018",6026.481585719171,
22762102,Oneta - Tulsa Southeast,138 kV,Line,,,96176.88,,81-807,,,Public Service of Oklahoma,TLN114:0807,In service,AEP - PSO,100,296414,,,{2DB9BB25-D2C6-4F68-A212-D7F087883D78},,,S276934,"July 6, 2018",36234.22858562352,
22766887,Bixby 111Th - Oneta,138 kV,Line,81-514,"December 31, 1973",30818.88,,81-514,,,Public Service of Oklahoma,TLN114:0514,In service,AEP - PSO,100,296430,,,{DE64CBAF-1B2E-4972-B860-7726169FBDE2},,,S276934,"July 5, 2018",11715.74337855479,
296510,Bartlesville Southeast - Bartlesville Comanche,138 kV,Line,"P559, 53304-4","December 31, 1963",26101.49,,81-559,,,Public Service of Oklahoma,TLN114:0559,In service,AEP - PSO,100,296510,Was 69kV Feeder 66-110 in 1964,,{28D6C9B9-B0DD-47FE-BBCF-38CCF8C31845},,,S281766,"March 21, 2018",9927.836897232058,
23020949,Sand Springs - Denver,138 kV,Line,81-524,"December 31, 1977",36708.49,,81-524,81-574A,,Public Service of Oklahoma,TLN114:0524,In service,AEP - PSO,100,296526,,,{5FEAB4F4-90C8-4D47-8769-0F60C388F2C0},,,S281088,"November 1, 2018",13830.058051845046,
